
"Programação Neurolinguística para Leigos","http://www.amazon.com/gp/product/8576086506/ref=as_li_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=8576086506&linkCode=as2&tag=mapn-20&linkId=FE3ZSRITG7Q2DO7S","uploads/bibliografias/6920462gg.jpg","Cada vez mais, ouviremos sobre Programação Neurolinguística (PNL), assunto mencionado em nossa vida diária, em empresas, faculdades e lanchonetes. Escrevemos este livro porque a nossa experiência em PNL transformou nossas vidas. Queremos provocar a sua curiosidade sobre o que é possível em PNL e com PNL. Também acreditamos que já era hora da PNL sair da academia – e das empresas – e partir para o plano da vida real, para todos os nossos amigos. Denominamos amigos todos e qualquer um, sobretudo você, o leitor.

A PNL tem crescido em popularidade porque oferece momentos ‘aha’ (treinamento para grandes vencedores). Simplesmente faz sentido, embora o nome em si mesmo (Neuro relaciona-se com o que está acontecendo em nossas mentes, ‘Linguística’ refere-se à linguagem e como fazemos uso dela, enquanto ‘Programação’ trata dos modelos persistentes de comportamento que aprendemos e repetimos) e o jargão associado apresentem uma barreira para a pessoa comum. Alguns descrevem a PNL como ‘o estudo da estrutura da experiência subjetiva’; outros a chamam de ‘a arte e ciência da comunicação’. Preferimos dizer que a PNL nos permite entender o que o faz sinalizar; como pensa, como sente e como decifra o seu dia a dia no mundo que o cerca. De posse desse entendimento, toda a sua vida, trabalho e lazer podem tornar-se mágicos.

Este livro tem como objetivo atingir positivamente qualquer um que seja fascinado por pessoas. Por esse enfoque experimental, a PNL encoraja as pessoas a tomarem as rédeas das próprias vidas. Atrai um desejo de ‘seguir adiante’ e abre as mentes para novas possibilidades.

Tentamos fazer a PNL agradável, prática, acessível e útil para todos. Esperamos que possa mergulhar nesse livro a cada capítulo e, rapidamente, encontre ideias práticas de como usar a PNL, para resolver questões e proporcionar mudanças na sua vida.

Para demonstrar a utilidade da PNL,nossa escolha de conteúdo é seletiva. Pretendemos oferecer um ‘menu’ atrativo, caso você seja um novato. E para aqueles com mais conhecimento, esperamos que esse livro possa ajudá-lo a assimilar o que já sabe, bem como o colocar em contato com algumas ideias e aplicações novas. Para esse fim, pretendemos facilitar, para você encontrar informações como:

# Como descobrir o que é importante para alcançar seus objetivos com energia e convicção.

# Quais são os pressupostos principais da PNL e por que eles são importantes para você.

# Quais são os melhores caminhos para entender o estilo das outras pessoas, ajudando-o a entender sua própria mensagem.

# Quando construir o rapport (estabelecimento de confiança, harmonia e cooperação em um relacionamento) e quando rompê-lo.

# Como conseguir que seu inconsciente trabalhe junto com seu consciente como um time forte.

Além disso, porque o melhor caminho para aprender a PNL é experimentando, aproveite todas as oportunidades para praticar os exercícios apresentados. Algumas das ideias e exercícios deste livro podem ser um pouco diferentes do habitual. O enfoque da PNL é experimentar primeiro, colocando de lado sua desconfiança, e ,então, perceber o seu aprendizado.

Título original: Neuro-linguistic Programming for Dummies
Editora: Alta Books
ISBN: 9788576083245
Escrito por: Romilla Ready, Kate Burton


Romilla Reader é Mestre Especialista em Programação Neurolinguística e é a diretora da Ready Solutions, que foi fundada em 1996. Ela atua profissionalmente desenvolvendo seminários em lugares diversos e treinando clientes no Reino Unido e no exterior, usando suas habilidades multiculturais para construir rapport entre diferentes nacionalidades. Romilla foi entrevistada em uma rádio local e têm artigos sobre administração do estresse e aplicações da PNL publicadas na imprensa.

Kate Burton é uma treinadora de executivos e líderes internacionais, com experiência em comunicação corporativa em TI. Ela traz o seu extenso conhecimento de abordagens práticas de PNL para ajudar líderes, equipes e indivíduos a descobrirem o melhor deles mesmos. Além de trabalhar com a HP, a KPMG e a Microsoft, ela é também autora best-seller de outros quatro livros, incluindo Programação Neurolinguística Para Leigos e Live Life, Love Work.","2015-08-16 02:55:28"
"Qualidade Começa em Mim","http://www.amazon.com/gp/product/8588916088/ref=as_li_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=8588916088&linkCode=as2&tag=mapn-20&linkId=D7LIWI2UX3FMRGIY","uploads/bibliografias/liv002b_0.jpg","Este livro procura contribuir com alguns conceitos práticos para o seu auto-conhecimento e técnicas de como você pode superar seus bloqueios e dominar melhor a dinâmica mental e as habilidades interativas. O autor usou para este propósito os conhecimentos da Programação Neurolingüística e suas experiências e pesquisas práticas de 15 anos em consultoria e desenvolvimento profissional, nas áreas de comunicação, liderança e vendas. Enriquecido com passagens e conhecimentos da sabedoria oriental e metáforas ilustrativas, este livro foi escrito com linguagem simples e acessível a todos os leitores e contém dicas práticas de como motivar e ajudar outras pessoas, na busca por resultados mutuamente benéficos.



Creio que conheço a grande maioria dos livros publicados no Brasil na área da PNL e também os mais importantes escritos em língua inglesa, e isto me permitiu concluir que este é o primeiro livro escrito em português que realmente traz informações básicas, ensinamentos úteis de forma didática para os iniciados ou que estão se iniciando nesta ciência.

O autor Tom Chung, que é brasileiro apesar do nome lembrar outras origens, coloca neste livro desde a introdução e nos seus capítulos iniciais os conceitos básicos para que mesmo uma pessoa sem conhecimento prévio possa entender o que a PNL propõe. Este livro torna-se leitura obrigatória para os practitioners, que ainda estão em processo de formação, e também para masters e trainers, que podem assim observar como um mesmo assunto pode ser colocado e ensinado de diferentes formas, mudando apenas a perspectiva e o ponto de vista de quem apresenta o tópico. É uma excelente oportunidade para se conhecer um modelo diferente ou nem tanto dos nossos mestres anteriores, para se acrescentar variedade aos nossos conhecimentos.

Logo de início a apresentação do livro cativa o leitor ao folheá-lo, vê-se citações à esquerda do texto escrito em várias páginas, ilustrações divertidas e cada capítulo inicia com uma frase sobre a vida. Outro aspecto interessante é que o texto escrito ocupa pouco mais da metade da folha, o que deixa mais espaço em branco na página do que a maioria dos livros que vemos por aí, e torna a leitura agradável dando uma sensação que lemos de forma mais rápida.

A forma como o texto está impresso, as ilustrações bem-humoradas e explicativas e as citações inteligentes referentes ao assunto que está exposto, demonstram que Tom Chung sabe como usar a PNL de maneira a torná-la mais clara e atraente aos seus leitores, além de ter profundo conhecimento nesta área.

Chama a atenção a grande quantidade de metáforas e histórias contadas, colocadas desde a introdução até as últimas páginas, e que juntamente com as citações enriquecem os conteúdos apresentados.

Neste livro encontramos desde os conceitos básicos de filtros, partes, pressupostos, crenças, até como formular objetivos bem formados e as condições de boa forma, como obter rapport, bem como uma excelente explanação dos sistemas representacionais, movimentos oculares, predicados e outras pistas de captação sensorial. Há também interessantes capítulos sobre metamodelo, âncoras e círculo de excelência e ressignificação, além de encontrarmos aqui e ali exercícios colocados sob forma de brincadeiras.

Talvez meu único desapontamento com este livro seja a não inclusão de uma bibliografia, apesar da citação de inúmeros autores.

Apropriadamente, o livro termina em um epílogo que conta metáforas e o último capítulo trata da ecologia em PNL. Do autor: ""Liderar sem princípios é o mesmo que dizer às pessoas: 'Façam o que eu digo, mas não façam o que eu faço.' Líderes neurolinguistas ensinam pelo seu exemplo de vida e não pelo barulho que fazem.""

Revisão feita por Márcia Hexsel Abichequer - médica nefrologista e Master de PNL - publicado no Golfinho


Editora: Novo Século
ISBN: 9788588916081
Escrito por: Tom Chung","2015-08-16 02:59:04"
"A Essência Da Mente. Usando Seu Poder Interior Para Mudar","http://www.amazon.com/gp/product/8532304176/ref=as_li_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=8532304176&linkCode=as2&tag=mapn-20&linkId=WLF6RWQ4QPP5DZN4","uploads/bibliografias/essencia_da_mente.jpg","Uma nova e suave abordagem para superar nossos problemas. Conheça os relatos de pessoas cujas vidas mudaram e cujos sonhos tornaram-se realidade ao conhecerem seu próprio poder interior de mudança com a Programação Neurolinguística.

A PNL é uma nova ciência que estuda o funcionamento da mente com resultados palpáveis e algumas vezes surpreendentes. Ela oferece técnicas eficazes para uma grande variedade de problemas: hábitos indesejáveis, culpa, desgostos, emagrecimento, maus tratos, excesso de autocrítica, vergonha, fobias.

A PNL também aponta caminhos para melhorar a autoestima, os relacionamentos, diminuir a dependência, criar motivações positivas, eliminar reações alérgicas, promover ou favorecer a autocura.

Procure um capítulo que lhe interesse. Cada caso descreve o que aconteceu com um cliente ou um participante de um workshop.

Se você está cansado de aceitar as coisas como elas são e deseja mais coisas em sua vida, para a sua família e as pessoas que lhe são importantes, leia esse livro.

Connirae e Steve Andreas são internacionalmente conhecidos como pesquisadores e professores de PNL. São autores de Transformando-se, da Summus Editorial.

Título original: Heart of the Mind
Editora: Summus 2014
ISBN: 8532304176
Escrito por: Steve Andreas, Connirae Andreas","2015-08-20 03:47:28"
"A Estrutura da Magia","http://www.amazon.com/gp/product/8521612540/ref=as_li_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=8521612540&linkCode=as2&tag=mapn-20&linkId=CN6YQ52AB747AEVK","uploads/bibliografias/A_estrutura_da_magia__64593_zoom.jpg","A Estrutura da Magia - Um livro sobre Linguagem e Terapia

Nas palavras do próprio Richard Bandler, há 3 informações que ele deseja que o leitor tenha ao começar o livro:
1. O que contém o livro;
2. Como usar este livro;
3. O que se pode esperar obter pelo uso do livro.

O que contém o livro

Este livro foi projetado para oferecer-lhe um instrumental explícito que irá ajudá-lo a tornar-se um terapeuta mais eficiente. O capítulo 1 mostra que nós não operamos diretamente no mundo em que vivemos, mas, ao contrário, criamos modelos ou mapas ou do mundo e utilizamos estes mapas para guiar nosso comportamento.
E mais, afirma que a terapia efetiva implica alguma alteração no modo como o paciente representa sua experiência.

O capítulo 2 mostra a estrutura de um modo específico dos seres humanos representarem suas experiências - os sistemas de linguagem humana. O capítulo 3 apresenta um modo de usar a estrutura dos sistemas de linguagem como um instrumental para ser utilizado na terapia. Este instrumental é compatível com todas as formas de psicoterapia que conhecemos. O capítulo 4 apresenta um procedimento passo a passo para o aprendizado e utilização destes instrumentos. O capítulo 5 compõe-se de duas transcrições com comentário, mostrando o uso destes instrumentos em terapia. O capítulo 6 integra estes instrumentos a determinadas técnicas não verbais, bem conhecidas, pertencentes a formas já estabelecidas de psicoterapia.

Como usar este livro

Este livro não é um romance, e recomendamos que não se tente lê-lo como tal. É um manual para instruí-lo sobre um instrumental que ampliará sua eficiência como terapeuta. Como todo manual, deve ser lido e relido.

A fim de começar este processo de aprendizagem por si mesmo, é desejável uma compreensão geral global, dos capítulos 1, 2, e 3. Naturalmente, quanto mais completa for a compreensão destes capítulos, mais efetivamente seremos capazes de aplicar as técnicas específicas apresentadas no capítulo 4.

Ao atingir o capítulo 4, diminua a marcha. Esse capítulo consiste em um conjunto de instruções passo a passo, para fornecer-lhe a prática no uso das técnicas. Já que este livro, o primeiro de uma série, ocupa-se basicamente das técnicas verbais, a maioria delas constituem-se de perguntas baseadas na forma da comunicação do paciente sob terapia. Cada uma das técnicas apresentadas no capítulo 4 deve ser estudada por si mesma a fim de dar-lhe uma habilidade ótima para aumentar sua eficiência como terapeuta. Cada uma destas técnicas tem pelo menos um exercício, estágio por estágio. Para atingir traquejo deve praticá-los, USE OS EXERCÍCIOS. O capítulo 5 não é um exemplo do que consideramos terapia poderosa. O capítulo é projetado para mostrar-lhe como as várias técnicas operam em conjunto umas com as outras. Leia toda a transcrição com o comentário, prestando atenção às escolhas que o terapeuta faz e o fluxo do intercâmbio verbal entre este e o paciente. Pode-se também querer cobrir o comentário e considerar uma de cada vez as frases do paciente, para determinar se consegue identificar todas as escolhas que cada uma destas frases apresenta a você no papel de terapeuta.

Leia todo o capítulo 6 cuidadosamente - o propósito é ensiná-lo a usar as técnicas do capítulo 4 para identificar a conveniência de algumas das técnicas mais conhecidas não verbais. Se algumas das técnicas não verbais apresentadas neste capítulo forem técnicas nas quais já esteja treinado, use-as como um ponto de referência para integrar outras técnicas que achar proveitosas em sua terapia. Se nenhuma das suas técnicas específicas for apresentada, preste especial atenção a que técnica do capítulo 4 você está usando na terapia, quando se tornar consciente de um momento apropriado para empregar uma de suas próprias técnicas específicas. Isto iniciará o processo de integração dos instrumentos apresentados neste manual ao seu próprio estilo de terapia.

O que se pode esperar obter pelo uso do livro

Usar este livro da forma que sugerimos fará com que você seja um terapeuta mais eficiente. Isto sucederá especificamente por meio da:

1. Aprendizagem de um conjunto específico de técnicas de questionamento baseadas na comunicação verbal do paciente;

2. Aprendizagem de como o uso de técnicas não verbais especiais pode ser indicado por indicações verbais.

3. O efeito global deste conhecimento será dar-lhe uma estratégia explícita e clara para o seu trabalho em terapia.

Richard Bandler - trecho do livro em - ""Advertência ao leitor""



Título original: The Structure of Magic - A Book About Language and Therapy
Editora: Guanabara
ISBN: 8521612540, 9788521612544
Escrito por: Richard Bandler, John Grinder","2015-08-20 03:53:17"
"Ciência e Arte da PNL – Programação Neurolinguística",,"uploads/bibliografias/ciencia-e-arte-da-pnl_0.png","

Como é que criamos as nossas representações mentais do mundo? Como é que as nossas representações do mundo influenciam os nossos estados emocionais? Como é que estes últimos condicionam o nosso comportamento? Como pôr esse conhecimento ao nosso serviço para nos facilitar a vida e nos sentirmos melhor?

Esta obra constitui uma introdução à Programação NeuroLinguística que não fica pela rama. Para além da explanação das essências, o leitor encontra elementos para uma maior compreensão desta disciplina, assim como entrevê a possibilidade para futuros aprofundamentos. Página a página o esforço de sistematização do autor contribui para a contínua edificação e desenvolvimento da PNL.

Apesar de serem abordadas diversas ferramentas práticas, Ciência e Arte da PNL evita a repetição de técnicas clássicas passíveis de serem encontradas na restante literatura sobre o tema ou até mesmo na Internet.

Trata-se, antes de mais de uma partilha de saber e saber-fazer para pessoas exigentes, e não a publicidade a receitas demasiado fáceis. Ao longo das páginas, o leitor descobre as nuances necessárias com o fim de aumentar as possibilidades para que as formidáveis ferramentas da Programação NeuroLinguística funcionem de forma ótima. Um livro para quem quer conhecer a PNL, mas também para quem a mesma já lhe é familiar. Mesmo quem já frequentou um practitioner, master ou trainer, possivelmente encontrará, capítulo a capítulo, muito para descobrir…

Editora: do autor
ISBN: 9789892033563
Escrito por: José Figueira","2015-08-24 01:31:02"
"Exercícios de Programação Neurolingüística",,"uploads/bibliografias/liv321_0.jpg","Diz a sabedoria dos para-choques dos caminhões que o sucesso só chega antes do trabalho no dicionário. Isso é particularmente verdadeiro para a Programação Neurolinguística.

O desenvolvimento da acuidade de percepção, recurso para toda a vida, só acontece com repetição e experiência. O mesmo ocorre com a organização de nossos processos mentais e nossos pensamentos: ou assumimos o controle ou eles comandarão nosso comportamento e nosso destino.

Em outras palavras, se você quiser ser bem sucedido na vida é preciso praticar a excelência. A grande vantagem da PNL sobre outros modelos de aprendizagem é que você não precisa reservar horários para se exercitar, pode fazê-lo a qualquer hora, em qualquer lugar, sem interromper o que estiver fazendo. Pelo contrário, pode fazê-lo melhor.

Este livro veio trazer uma série de ações normalmente utilizadas em cursos de PNL para facilitar a aquisição da experiência. A simplicidade dos exercícios muitas vezes esconde sua base teórica e fundamentação em modelos comprovadamente eficazes como antropologia, neurociência, gestaltterapia, gramática transformacional, hipnoterapia, no trabalho de pessoas como Fritz Perls, Gregory Bateson, Virginia Satir, Milton Erickson e outros. As práticas podem, em sua maioria, ser executadas individualmente, mas com a participação de outro estudante produzem efeitos mais visíveis.

Deguste o livro, torne-se uma pessoa melhor, ainda que você já seja muito bom. Isso é sempre possível.

Editora: do autor
ISBN: 9788590713302
Escrito por: Gilson de Paula Pacheco","2015-08-24 01:33:40"
"Manual de Programação Neurolingüística - PNL",,"uploads/bibliografias/manual-pnl-qualitymark_8dde3387e344dce752d87669c701e18c.jpg","Joseph O’Connor, coautor de ""Introdução à Programação Neurolingüística"" (Summus Editorial) e de outras dezenas de obras, todas importantes para o conhecimento e vivenciação da PNL, traduzido para 18 línguas, acaba de ter publicado o, até agora, mais didático e sistematizado livro de PNL em português: ""Manual de Programação Neurolingüística"", uma cuidada edição da Qualitymark Editora, Rio de Janeiro.

Segundo Jairo Mancilha, diretor do INAp (link is external) que prefacia a edição brasileira, e supervisionou-a tecnicamente, a obra se caracteriza pela ""clareza, didática, inteligência, abrangência, simplicidade com profundidade, praticidade e facilidade de leitura"", fundamental para quem ensina ou quer ensinar PNL, ou para se ter o primeiro contato com o assunto, ""pois apresenta uma série de exercícios e práticas para serem usados no dia a dia, que podem ser utilizados diretamente na sala de aula ou de treinamento"".

Joseph O’Connor, britânico, consultor, treinador e coaching, com atuação internacional, tem hoje muitas ligações com o Brasil, onde ministra cursos e treinamentos, Lambent do Brasil (link is external), dirigiu um curso com certificação internacional de Coaching no Rio de Janeiro, onde tive a oportunidade de entrevistá-lo, entrevista que o leitor vai encontrar aqui no Golfinho.

Segundo o autor, quando do lançamento do ""Manual de PNL"", o livro, exigiu dele toda uma dedicação especial, para que pudesse conter, em suas 330 páginas, um guia completo de PNL voltado especialmente para os ""Practitioners"", um verdadeiro curso em que todos os fundamentais tópicos e pressupostos de Programação Neurolinguística são abordados com maestria e ecologia, permitindo ao leitor experimentar e aprender diversas técnicas que o levarão a um autodesenvolvimento – ""aprender a agir de forma diferente, pensar de forma diferente e nos sentirmos diferentes"".

O que é PNL, aprendizagem, pilares e pressuposições, resultados e sua estruturação, níveis neurológicos, posições perceptuais, metaespelhamento, relacionamento, identidade, sentidos, pistas oculares, estado emocional, associação e dissociação, mudança de estado, âncoras, por dentro da mente, submodalidades, swish, processo de cura rápida de fobia/trauma, linhas de tempo, estratégias, TOTS, modelagem, linguagem, distorção, generalização, deleção, metamodelo, padrões de metamodelo, modelo Milton, transe ou linguagem hipnótica, metáfora, redação, compreensão, chunking, negociação e mediação, teoria dos jogos, enquadramento, ressignifcação, crenças e valores, e mais, muito mais assuntos, são tratados sistematicamente por O’Connor nesse belíssimo ""Manual de PNL"".

No capítulo 16, Juntando a Coisa Toda, Joseph O’Connor, também especialista em Pensamento Sistêmico, coautor de ""The art of systems thinking (HarperCollins, Londres), que está a merecer uma tradução em português, -- em Juntando a Coisa Toda, aborda e nos conecta com um sistema, que dará ao leitor ferramentas e condições de responder a indagações tipo ""Como essas partes da PNL se conectam? ""Como se unem em um todo coerente?"", Como saber qual padrão usar, e quando?"". Aprendemos a usar o pensamento sistêmico na PNL, a gerar mudanças de primeira e segunda ordens, entramos em contato com a estrutura da PNL, contactamos vivencialmente com padrão de alavancagem: linguagem, fisiologia, pensamento. Aplicamos padrões da PNL, vivemos as pressuposições da PNL, nos dá dicas importantes de como tirar o máximo da Programação Neurolinguística.

Há um apêndice muito importante com os padrões da PNL, outro, bastante escolar, enfocando as influências que deram origem e desenvolvimento da PNL, e a Bibliografia. Há alguns senões de tradução, que escaparam ao crivo do organizador da edição brasileira, e a bibliografia está em inglês – mesmo as obras do autor já publicadas em português. Talvez por falta de um referencial: bastaria ao tradutor ter consultado o Golfinho, que relaciona na secção Livros todas as obras de PNL em português, com os títulos também da edição original.

Um importante lançamento, o manual de PNL mais completo e sistematizado até agora lançado em português, escrito por um autor cujas obras circulam em quase uma vintena de idiomas. Como Joseph O’Connor destaca que é um livro altamente relacionado com os cursos de Practitioner, imaginamos e esperamos que nos brindará, futuramente, com um novo manual, voltado para o Master. e que a Qualitymark, que iniciou sua vitoriosa série de PNL com o ""Aprenda a Liderar com a Programação Neurolingüística"", de Pierrre Longin, dê continuidade a lançamentos dessa natureza.

Comentário de João Nicolau Carvalho, professor universitário, Trainer em PNL, Coach certificado.

Título original: NLPWORKBOOK
Editora: Qualitymark
ISBN: 8573034092
Escrito por: Joseph O'Connor
","2015-08-24 01:35:23"
"PNL - A Nova Tecnologia do Sucesso",,"uploads/bibliografias/PNL - A Nova Tecnologia do Sucesso.jpg","

A PNL vai mudar a sua vida. Já ajudou milhões de pessoas a superarem medos, a serem mais confiantes, a tornarem seus relacionamentos mais ricos e alcançarem mais sucesso. Agora, a Equipe de Treinamento da NLP Comprehensive escreveu um livro sobre como usar esta grande conquista tecnológica para conquistar tudo aquilo que você quiser. Não fique apenas sonhando em melhorar significativamente a sua vida, pois agora você pode usar as técnicas específicas deste livro para aumentar a motivação, mudar suas sensações, conseguir rapport e muito mais! E o que é melhor, você vai alcançar resultados quase instantaneamente. Com base em anos de experiência pessoal e profissional, esta equipe de orientadores, treinadores e consultores classe mundial criou o guia mais eficaz para o aprendizado e aplicação da PNL.

Sigla de Programação Neurolinguística, a PNL é uma abordagem revolucionária à comunicação e ao desenvolvimento humanos. Baseia-se na extraordinária descoberta de que, mudando a maneira como você pensa, você pode transformar o que você pensa. Com este livro, você pode aprender a eliminar hábitos indesejados, transformar emoções negativas em sensações positivas, melhorar a autoimagem e a autoestima e a se tornar mais parecido com a pessoa que deseja ser.

Título original: NLP-The New Technology of Achievement
Editora: Campus-Elsevier Ltda
ISBN: 8570019955
Escrito por: Steve Andreas, Charles Faulkner, Suzi Smith, Tim Hallbom","2015-08-24 01:50:28"
"Resignificando: Programacao Neurolinguistica e a Transformacao do Significado","http://www.amazon.com/gp/product/8532302335/ref=as_li_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=8532302335&linkCode=as2&tag=mapn-20&linkId=6XEBLB3PAWO56PWV","uploads/bibliografias/157576_1GG.jpg","Este livro foi editado por Connirae e Steve Andreas a partir de transcrições de vários workshops e seminários dos autores e apresenta o tema como se fosse um único seminário de três dias. O que este livro mostra de forma extensa e bem exemplificada é a descrição explícita da estrutura básica da ressignificação e vários modelos dela.

O livro está dividido por técnicas, no primeiro capítulo encontra-se a Ressignificação de Conteúdo, após está a Negociações entre Partes e a Criação de Uma Nova Parte, o quarto capítulo trata da Ressignificação Avançada em Seis Passos e a seguir a Ressignificação de Sistemas, como famílias e organizações e Estados Dissociados, como alcoolismo e abuso de drogas.

Sendo um livro escrito na forma de seminário, com a transcrição dos diálogos, pode-se criar uma imagem dos autores à frente de sua plateia, de como agem, de que maneira conduzem seus alunos, trazendo para o leitor mais atento ou mais criativo informações que não estão explícitas. Além disso, os comentários tecidos de forma detalhada pelos autores na descrição das técnicas, de como utilizá-las, do que é importante no seu uso e condução, são informações não encontradas em outros livros que tratam deste tema.

Revisão feita por Márcia Hexsel Abichequer
médica nefrologista, Master Practitioner em PNL

Título original: Reframing
Editora: Summus
ISBN: 8532302335
Escrito por: Richard Bandler, John Grinder","2015-08-24 01:53:57"
"Sapos em Principes: Programacao Neurolinguistica","http://www.amazon.com/gp/product/8532301452/ref=as_li_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=8532301452&linkCode=as2&tag=mapn-20&linkId=X5EDBQORT2E7CHE7","uploads/bibliografias/157474_1GG.jpg","Fazer uma revisão do mais famoso e conhecido livro da dupla Bandler-Grinder não é tarefa fácil. Sobre este livro muito é falado, escrito, comentado. Alguns o acham uma obra esplêndida, o grande início da PNL, o vislumbre de toda uma nova tecnologia, outros não conseguem entendê-lo, muitos não são capazes de lê-lo completamente, às vezes é considerado confuso, sem sentido, sem pé nem cabeça. O que faz uma obra ser tão polêmica?

Este livro, lançado nos Estados Unidos em 1979 e no Brasil em 1982, ao contrário do que muitos acreditam, não foi o primeiro livro de PNL a ser publicado pela dupla. Antes dele já haviam sido lançados entre 1975 e 1977 os livros ""A Estrutura da Magia I e STRUCTURE OF MAGIC, Vol.2*"", ""PATTERNS OF HYPNOTIC, vol.1* e Vol.2*"" e ""Changing with Families"" * (* não traduzidos para o português), este último em conjunto com Virginia Satir.

O livro Sapos em Príncipes foi organizado e editado por John O. Stevens, autor de livros de Gestalt. Mais tarde, ele viria a trocar o seu nome por Steve Andreas, autor conhecido de vários livros de PNL e casado com Connirae Andreas. Também é seu o prefácio, onde relata o seu caminho até chegar à PNL e sua visão sobre ela. Imperdível!

O livro está organizado em 3 capítulos como se fosse um workshop de 3 dias. É escrito na primeira pessoa e por isso tem-se a impressão de que os autores estão ali em um palco à frente, falando com o leitor.

O primeiro capítulo se chama ""Experiência Sensorial: Sistemas representacionais e pistas de captação"". Este capítulo trata destes tópicos e mais, calibragem, rapport, estratégias, gestalt, metáforas, pressupostos, básicos, crenças, metamodelo entre outros, mas são pinceladas. Há também um relato de cura de fobia.

O segundo capítulo se chama ""Mudando a história e a organização pessoais: Ancorar"". Nele estão uma técnica longa de mudança de história pessoal com âncora e passeio ao futuro. Aí também se encontram assuntos como hipnose e relatos de casos e a técnica de integração de partes, com o uso das mãos (Visual Squash).

O último capítulo é ""Descobrindo novos caminhos: Remodelar"", onde está uma descrição da técnica de Ressignificação de 6 passos, com diálogos, comentários, e perguntas referentes ao que está sendo processado.

O modo coloquial do livro, as histórias e casos contados, a descrição do que está acontecendo com a plateia ou com algum participante que está participando, as perguntas feitas e suas respostas, relatos de diálogos e casos tratados por Milton Erickson e Virginia Satir enriquecem o livro e o tornam único. Além de tudo isso a maneira como encerra o primeiro e o segundo capítulo (ou dia de workshop) é uma aula a parte.

Este não é um livro para se começar a entender a PNL, ele não ensina PNL aos leigos ou apenas iniciantes, não é um livro didático na forma como é escrito e pela dispersão de vários pontos que vão sendo colocados pelos autores como se estivessem ali batendo um papo com o leitor. Este é um livro para ser lido e relido, para ser mastigado e deglutido de forma lenta e cuidadosa, por aqueles que já detêm o conhecimento dos básicos e das principais técnicas. Existem páginas e parágrafos que ensinam mais do que se encontra em alguns livros de PNL, mas estão ali visíveis apenas aos olhos preparados e atentos.

Sinto este livro como se fosse levada à um passeio sobre PNL, seu início, as primeiras descobertas, encontrando espalhados os mais diversos e interessantes temas da área, conseguindo por vezes ter alguma luz de como os autores chegaram a descobrir as ""técnicas"" que dão resultados.

Revisão feita por Márcia Hexsel Abichequer, Médica Nefrologista e Master Practitioner em PNL

Publicado no Informativo de PNL - O Golfinho número 28 de fev/97

Título original: Frogs into Princes
Editora: Summus
ISBN: 8532301452
Escrito por: John Grinder, Richard Bandler","2015-08-24 02:05:37"
